latitude,longitude,brightness
5.076,31.078,334.6
5.022,30.683,320.3
4.363,26.059,336.2
4.362,26.049,318.4
5.197,31.799,321.2
5.195,31.786,330.4
5.138,31.371,324.1
4.685,28.153,311.7
5.198,31.733,326.5
5.182,31.618,323.6
5,30.315,319.7
4.821,29.047,315
4.791,28.836,322.3
4.79,28.827,315.5
4.8,28.835,326.1
4.799,28.825,315.7
5.023,30.333,315.1
4.747,28.4,311.9
4.932,29.629,312.8
5.19,31.382,320.1
5.179,31.224,319.9
5.177,31.213,322.7
5.053,30.312,314.1
4.839,28.711,318.4
4.837,28.702,323.9
4.866,28.772,314.6
5.208,31.136,342.2
5.206,31.124,319
5.315,31.829,317.7
5.313,31.816,318.1
5.259,31.348,333.7
5.257,31.336,332.3
5.137,30.484,317.7
5.135,30.473,319.3
5.311,31.447,331.7
5.323,31.458,328
5.288,31.204,323.1
5.286,31.192,328.6
5.192,30.514,315.5
5.345,31.544,346
5.344,31.532,335.7
5.333,31.457,327.6
4.892,28.312,315
5.364,31.606,349.5
5.363,31.593,338.5
5.354,31.53,344.4
5.352,31.518,361.5
5.35,31.505,355.9
5.344,31.456,344.7
5.342,31.443,341.3
5.327,31.333,331.7
5.325,31.321,327.1
5.311,31.225,330.1
5.375,31.604,328.1
5.364,31.529,330.8
5.363,31.516,337.7
5.361,31.504,343.3
5.359,31.491,339.6
5.371,31.502,330
5.37,31.49,333.6
5.366,31.465,332.2
5.363,31.44,323.7
4.802,27.497,319.5
4.771,27.282,311.6
5.382,31.501,330.9
5.332,31.149,331
5.24,30.496,317.2
4.355,24.339,314.4
5.332,31.154,322.6
5.33,31.143,324
5.243,30.5,318.6
5.124,29.632,315.1
5.403,31.607,336.7
5.388,31.493,328.3
4.914,28.074,334.3
4.913,28.065,313.1
5.412,31.593,325.3
5.411,31.58,328.1
4.895,27.877,311.8
5.309,30.759,320.9
5.414,31.452,330
5.374,31.161,322.2
5.275,30.441,319.5
5.425,31.45,330.2
5.423,31.438,343
5.333,30.79,317.2
5.332,30.779,318.2
5.126,29.309,318
4.955,28.105,312.1
4.951,28.078,317.8
5.47,31.702,327.5
5.451,31.561,335.6
5.449,31.549,326.2
5.463,31.573,333.3
5.395,31.086,322
5.144,29.306,321.4
5.153,29.305,318.5
5.405,31.013,322
5.333,30.498,318.7
5.142,29.162,325.4
5.514,31.837,321.7
5.48,31.5,328.7
5.445,31.243,326.4
5.444,31.23,347.2
5.491,31.499,327.7
5.456,31.241,325.5
5.454,31.229,361.9
5.452,31.217,337.1
5.378,30.676,321.5
5.464,31.228,344.9
5.463,31.216,344.1
5.387,30.664,325.3
5.178,29.161,316.2
5.244,29.57,315.4
5.219,29.387,327
5.217,29.377,316.3
4.735,26.02,313.7
5.539,31.621,325.2
5.201,29.196,328
5.2,29.187,325.3
5.381,30.41,317.8
5.236,29.375,359.7
5.234,29.365,330.9
5.428,30.669,320.6
5.423,30.636,320
5.246,29.383,318.6
5.364,30.144,315.2
5.473,30.846,324.5
5.388,30.247,315
5.42,30.452,319.7
5.419,30.441,317.2
5.243,29.165,330.9
5.572,31.494,325.1
5.252,29.163,323.4
5.49,30.814,324.9
5.329,29.581,329.3
5.328,29.571,328.2
5.213,28.754,313.7
5.322,29.463,315.3
5.283,29.188,315.3
5.282,29.178,318.5
4.616,24.588,313.6
5.058,27.541,314.6
5.054,27.514,313.3
5.482,30.466,316.3
5.48,30.455,319.2
5.322,29.327,313.6
5.265,28.924,319.6
5.396,29.782,318.8
5.361,29.537,327.1
5.359,29.527,322.8
5.072,27.512,312.7
5.69,31.806,320.2
5.576,30.918,320.1
5.549,30.725,317.1
5.574,30.913,318.9
5.562,30.821,318.4
5.204,28.242,328.4
5.203,28.233,325.2
5.173,28.019,318.7
5.171,28.01,324.2
5.428,29.772,327.8
5.7,31.692,323.9
5.597,30.933,325.2
5.002,26.713,312
4.892,25.964,320.2
5.607,30.931,326.6
5.606,30.92,323.7
5.111,27.4,325.4
5.11,27.391,316.3
5.629,30.94,320.1
5.461,29.596,315.1
5.025,26.482,312.9
5.614,30.541,323.9
5.617,30.545,324.3
5.569,30.192,315.8
5.682,30.95,323.9
5.61,30.424,319.3
5.609,30.413,323.3
5.705,31.042,325.3
5.697,30.983,327.8
5.644,30.597,318.9
5.513,29.652,327.5
5.512,29.642,332.4
5.713,31.029,323.1
5.264,27.817,315.7
5.733,31.098,323.4
5.731,31.086,326.8
5.705,30.818,329.5
5.639,30.344,318.2
5.735,30.966,322.7
5.734,30.954,324.5
5.534,29.529,315.7
5.699,30.635,317.9
5.334,28.053,318.1
5.029,25.938,320.3
5.027,25.928,316
5.74,30.848,323.1
5.738,30.836,321.2
5.75,30.846,323.2
5.678,30.338,330.3
5.356,28.077,319.3
4.785,24.13,311.4
5.748,30.841,328.3
5.68,30.343,317.5
5.679,30.333,326.5
5.364,28.07,315.7
4.781,24.138,319.9
5.783,31.025,320.5
5.781,31.014,327.8
5.65,30.048,319.3
5.615,29.794,316.6
5.577,29.518,325.4
5.575,29.508,317.7
5.793,31.024,338.7
5.759,30.77,334.4
5.757,30.758,321.3
5.769,30.768,331.1
5.75,30.633,320.3
5.782,30.79,326.6
5.518,28.898,323.9
5.45,28.35,315.8
5.31,27.377,317.8
5.309,27.368,318.3
5.859,31.124,359.8
5.81,30.774,325.1
5.765,30.452,317.3
5.547,28.904,320.1
5.216,26.594,312.4
5.681,29.785,319.7
5.735,30.099,320.6
5.725,30.027,332.8
5.368,27.524,324.8
5.776,30.367,318.6
5.74,30.102,318.1
5.73,29.884,319.1
5.363,27.29,317.1
5.846,30.659,326.7
5.428,27.617,321.9
5.477,27.892,319.3
5.11,25.367,309.8
5.792,30.053,319.2
5.939,31.033,323.3
5.774,29.785,325.3
5.772,29.775,378.1
5.771,29.765,322.6
5.111,25.173,314
5.11,25.162,316.4
5.892,30.55,330.6
5.893,30.556,329.8
5.659,28.791,318
5.658,28.781,322.4
5.624,28.479,314.1
5.83,29.813,327.9
5.84,29.812,329
5.479,27.267,331.4
5.477,27.258,324.2
5.28,25.772,314.8
5.901,30.042,328.7
5.9,30.032,356.8
6.001,30.678,327.3
6.003,30.682,321.4
6.001,30.671,318.4
5.891,29.859,320.3
5.389,26.009,310.8
5.562,27.138,314.2
5.617,27.459,319.1
5.616,27.45,322.4
5.699,27.966,325.5
5.698,27.957,317.7
5.672,27.779,316
5.671,27.77,324.2
5.626,27.458,320.1
5.625,27.449,326.8
6.15,31.077,323.7
6.146,31.072,324.3
6.001,29.932,321.2
5.713,27.804,318.4
6.048,30.127,330.7
6.046,30.116,321.5
5.722,27.803,331.1
5.72,27.794,346.7
6.231,31.386,322.8
6.057,30.125,331.2
5.945,29.051,322.8
5.441,25.541,318
5.953,29.04,325.1
5.802,27.912,313.1
5.799,27.885,320.6
5.797,27.876,330.3
6.062,29.629,331.7
6.147,30.106,323.9
6.055,29.439,321.6
5.941,28.628,319.2
6.084,29.585,327.1
6.083,29.575,372.9
6.082,29.565,333.2
6.064,29.437,321.4
6.142,29.926,334.3
6.181,30.133,338.1
6.151,29.925,326.9
6.186,30.1,329.3
6.139,29.771,323.9
6.105,29.461,328.9
6.104,29.452,352.4
6.11,29.455,329.9
6.109,29.445,328.4
6.162,29.762,328.7
6.119,29.454,334.9
6.118,29.444,337.5
5.853,27.562,328
6.223,30.132,327.5
5.881,27.694,321.5
5.862,27.561,319.2
6.215,30.005,327.9
6.213,29.995,337.2
6.222,29.774,319.9
5.937,27.768,318.9
5.936,27.759,354.1
5.935,27.75,356.1
5.933,27.741,324.4
6.423,31.144,320.8
5.974,27.963,312.4
5.947,27.776,338.6
5.946,27.767,339.1
6.238,29.751,334.8
6.236,29.741,325.2
5.956,27.774,325.4
5.615,25.409,314.5
6.25,29.733,344.3
6.26,29.731,351.4
6.259,29.721,357.8
6.328,30.154,319.6
6.268,29.72,323.8
6.279,29.729,331
6.277,29.719,328.8
6.257,29.568,326.7
6.228,29.362,323.8
6.267,29.577,328.8
6.314,29.775,320.3
6.282,29.545,363.8
6.281,29.535,355
5.815,26.281,316.8
5.814,26.272,318.1
6.324,29.774,320.1
6.291,29.543,323
6.29,29.533,326.9
6.295,29.502,323.4
6.294,29.493,380.6
6.292,29.483,374.9
6.3,29.496,323.9
6.066,27.764,324.4
6.076,27.772,335.5
6.321,29.443,346.7
6.319,29.433,323.2
5.758,25.521,315.2
6.33,29.441,369.9
6.329,29.432,350.3
6.339,29.44,343.1
6.383,29.616,331.5
6.382,29.606,329.9
6.251,28.678,349.1
6.25,28.669,330.7
6.463,30.044,336.8
6.461,30.033,339.9
6.408,29.653,322.1
6.406,29.643,341.3
6.468,30.047,328.5
6.466,30.036,341.9
6.439,29.839,323
6.413,29.646,334.9
6.411,29.636,324
6.276,28.659,316.7
6.473,30.014,342.6
6.471,30.004,328.6
5.816,25.423,317.7
6.485,30.034,346.4
6.484,30.023,360.6
6.483,30.013,385.8
6.481,30.002,330.5
6.492,30.011,339.1
6.508,30.052,324
6.349,28.78,315.6
6.486,29.615,328.6
6.532,29.878,324.3
6.251,27.835,329.9
6.25,27.826,319.3
6.53,29.624,321.1
6.509,29.474,325.3
6.508,29.464,318.8
6.519,29.473,338.6
6.517,29.463,329.3
6.533,29.441,321.1
6.532,29.431,327.1
6.479,29.053,324.2
6.477,29.044,351.5
6.476,29.034,354.4
6.866,31.77,328.7
6.541,29.429,323.8
6.487,29.043,370.7
6.485,29.033,365
6.741,30.634,320.2
6.606,29.647,331.5
6.632,29.695,343.2
6.373,27.655,316.3
6.369,27.629,325.8
6.368,27.62,349.3
6.367,27.611,315.3
6.409,27.842,320.1
6.407,27.833,324.6
6.91,31.339,319.7
6.67,29.618,331.6
6.667,29.598,333.7
6.638,29.389,320.1
6.584,29.013,367.8
6.583,29.003,389.1
6.582,28.994,325.4
6.518,28.546,331.2
6.823,30.634,324.7
6.821,30.623,326.6
6.681,29.627,333.2
6.674,29.576,331
6.647,29.388,335.3
6.821,30.629,328.4
6.54,28.575,328.2
7.137,32.676,323.5
7.149,32.675,321.9
6.471,27.763,320.5
6.682,29.188,324.1
6.68,29.179,328
6.515,27.677,323
6.513,27.668,323
6.522,27.667,335.9
6.619,28.028,334.4
6.618,28.019,347.8
7.29,32.766,319
6.627,28.017,332.2
7.538,34.507,313.4
6.827,29.36,331
6.826,29.35,354.3
6.764,28.917,327.4
6.648,28.097,329.5
6.646,28.088,318.6
7.283,32.761,319.6
6.773,28.929,322
6.772,28.919,329.3
6.77,28.91,335.3
6.76,28.701,347.1
6.759,28.691,326.4
7.304,32.641,322.2
6.769,28.699,327.4
6.845,29.173,329.2
6.843,29.163,330.3
6.846,29.113,323.6
7.353,32.651,314.9
6.994,30.04,338.3
6.993,30.029,331.5
6.921,29.513,325
6.871,29.09,333
7.36,32.644,317.3
6.751,28.042,320.5
7.288,31.823,327.1
7.297,31.807,330.8
7.037,29.749,326.4
7.035,29.739,341
7.034,29.729,325.3
7.045,29.738,332.6
7.043,29.727,348.7
7.042,29.717,320.5
6.935,28.957,322.9
6.934,28.948,328.7
6.933,28.938,326.4
7.052,29.716,327.4
07.05,29.706,340.4
6.943,28.946,329.7
6.942,28.937,333
6.94,28.927,317.9
07.06,29.704,331.1
6.919,28.71,351.8
6.811,27.951,333.2
6.81,27.942,318.2
6.984,29.121,327.1
6.927,28.712,332.1
6.966,28.928,330.6
6.965,28.918,338.1
6.895,28.415,341.1
7.375,31.877,329.6
7.373,31.863,331.5
6.974,28.917,328.8
6.973,28.907,324.3
7.386,31.876,324.7
7.384,31.862,331.8
7.014,29.067,327.6
6.901,28.264,322.2
7.023,28.997,343.2
7.022,28.988,395.2
07.02,28.978,411.2
7.008,28.893,331.2
7.032,28.996,328.1
7.031,28.987,351.7
7.029,28.977,351.7
6.938,28.333,338.5
7.15,29.77,348.6
7.149,29.759,336.6
7.156,29.737,387.7
7.154,29.727,339.3
7.161,29.741,358
7.16,29.73,352.8
7.055,28.967,321.9
7.148,29.23,334.2
7.178,29.306,324.8
7.177,29.296,340.1
7.175,29.286,345
7.174,29.276,326.2
7.115,28.673,333.5
7.075,28.32,329.6
7.073,28.311,325.6
7.942,34.332,315.3
7.91,34.09,313.2
7.117,28.165,332.3
7.13,28.185,327.8
7.129,28.176,347
7.923,34.103,315.8
7.285,29.029,337.8
7.294,29.028,338.4
7.356,29.329,320.1
7.294,28.756,323.2
7.264,28.356,322.6
7.138,27.471,330.5
7.638,31.016,323
7.346,28.878,327.6
7.273,28.354,330.3
7.147,27.47,325.1
7.65,31.027,322.4
7.648,31.014,344
7.355,28.877,325.5
7.296,28.454,337.7
7.295,28.445,327.2
7.161,27.504,329.3
7.3,28.22,345.5
7.298,28.211,330.8
7.341,28.31,321.7
7.233,27.487,323.5
7.242,27.486,328.6
7.446,28.799,326.9
7.445,28.79,330.8
7.742,30.868,323.1
7.741,30.856,359.6
7.454,28.788,322.7
7.751,30.855,336.8
7.427,28.401,325.6
7.426,28.392,375.2
7.382,28.08,320
7.435,28.394,330.8
7.147,26.069,315.9
7.515,28.572,321.5
7.389,27.678,318.5
7.635,29.221,336.4
7.529,28.475,327.8
7.438,27.756,321.3
7.436,27.747,327.6
7.54,28.354,322.3
7.687,29.067,319.8
7.697,28.62,322.2
7.543,27.406,328.2
7.542,27.397,321.2
7.688,27.836,320.2
7.584,26.478,316.2
8.361,31.889,319.3
7.796,27.688,323.9
7.984,28.97,333
7.872,28.094,323.4
7.87,28.085,327.3
7.739,27.157,320.9
7.737,27.148,330.2
7.736,27.139,330.6
7.746,27.147,326.4
7.745,27.138,336.1
7.925,28.34,325
7.837,27.655,323.8
7.828,27.592,330.7
7.765,27.153,323.6
7.932,28.263,323.4
7.689,26.494,319.6
8.021,28.758,318
7.724,26.674,316.3
7.717,26.628,318.4
7.949,28.185,341.8
7.948,28.176,381.8
7.946,28.167,370
7.945,28.158,328.1
7.944,28.149,324.9
7.954,28.16,331.1
7.953,28.151,340.8
7.951,28.142,326.5
7.672,26.134,319.9
8.137,29.348,328.1
7.959,28.066,323.5
7.738,26.518,324.9
7.736,26.509,330.1
7.97,28.074,325.8
7.769,26.67,326.3
7.768,26.661,321.3
7.778,26.669,321.8
7.707,26.053,324.7
7.706,26.044,317.8
7.782,26.446,321.9
8.127,28.796,324.8
8.123,28.767,330.6
8.121,28.757,332
7.757,26.207,323.3
7.756,26.197,333.8
7.933,27.354,333.7
7.932,27.345,324.7
7.764,26.19,325.2
8.171,28.991,321.8
7.942,27.353,335.4
7.94,27.344,323.2
7.773,26.188,330.8
7.772,26.179,328.1
8.182,28.999,327
8.18,28.989,379.4
7.999,27.5,322.1
8.012,27.397,321.4
8.261,29.088,332.6
8.259,29.078,318.5
8.267,29.092,320
8.265,29.082,325.2
8.431,30.166,325.1
7.978,26.903,320.5
7.975,26.821,323.3
8.002,26.881,325.4
8.001,26.872,320.4
8.035,26.858,321.2
8.041,26.823,324.7
8.046,26.795,323.9
8.044,26.786,323.3
8.793,32.125,328.9
8.178,27.526,331
8.177,27.517,361.9
8.082,26.853,328.6
08.08,26.845,328.6
8.22,27.759,326.2
8.091,26.852,319.6
8.832,32.152,319.8
8.939,32.874,317.1
8.415,29.014,321.5
8.006,26.141,344.5
8.005,26.132,347.6
8.015,26.14,319
8.014,26.131,350
8.012,26.122,348.5
8.008,26.094,328.9
8.016,26.083,318.8
8.943,32.886,317.4
9.024,33.025,319
8.314,27.712,325.3
8.205,26.884,327.7
8.65,29.975,323.2
8.215,26.892,327.4
7.901,24.736,315.6
7.899,24.726,321.6
08.07,25.767,334
8.069,25.758,335
9.046,32.866,323.9
8.676,29.931,331.3
8.675,29.919,328.3
8.631,29.595,318.4
8.629,29.585,319.9
8.362,27.652,325.3
8.684,29.918,332.6
8.718,30.015,324.6
8.358,27.304,333
8.368,27.312,331.7
8.747,29.932,323.6
8.745,29.921,341.2
8.378,27.319,362.2
8.746,29.926,333.7
8.745,29.915,325.4
8.322,26.864,321.6
8.146,25.663,332.7
8.165,25.66,339.3
8.163,25.65,339
8.347,26.842,336.7
8.345,26.833,327.1
8.14,25.428,320.3
8.356,26.841,325.4
8.805,29.986,322.8
8.426,27.27,370.9
8.425,27.261,348.6
8.815,29.985,319.5
8.404,27.053,334.2
8.403,27.044,357.7
8.402,27.036,341
9.311,33.531,325.5
8.516,27.707,331.1
8.515,27.698,332.2
8.192,25.46,318.5
8.19,25.45,331.5
8.395,26.798,329.7
8.348,26.474,325.9
8.215,25.555,325.9
8.406,26.799,337.9
8.405,26.79,350.9
8.38,26.619,354
8.378,26.61,330.6
8.357,26.466,328.3
8.356,26.457,326.3
8.292,26.017,329.7
8.223,25.557,322.3
8.222,25.547,312.4
9.312,33.544,320.1
9.309,33.524,323.6
8.389,26.618,380.1
8.387,26.609,331.5
8.58,27.895,330.6
8.467,27.102,334.9
8.475,27.091,335.1
8.474,27.082,335.8
8.47,27.055,325.1
8.481,27.072,324.2
8.48,27.063,326.6
8.887,29.911,354.5
8.579,27.691,326.2
8.578,27.682,328.5
8.311,25.834,332.4
8.31,25.824,321.7
9.38,33.557,320.2
9.377,33.536,319.7
9.359,33.393,323.8
8.517,27.195,321.2
9.202,32.094,315.5
8.166,24.656,333.4
8.164,24.645,344.6
8.529,27.083,333.1
8.369,25.977,321.6
8.282,25.38,327.3
8.281,25.37,348.3
8.517,26.933,333.6
8.515,26.924,363.4
8.514,26.915,359.8
8.288,25.374,346
8.176,24.638,314.3
8.531,26.904,324.9
8.819,28.886,333
8.817,28.876,320.1
8.591,27.261,332.2
8.66,27.49,322.4
8.659,27.481,327.9
8.657,27.472,339.2
8.35,25.344,324.2
8.341,25.155,332
8.339,25.145,328.9
8.313,24.965,340.5
8.311,24.955,341.1
8.319,24.968,326.9
8.317,24.957,326.2
8.662,27.107,325.1
9.561,33.542,316.7
9.673,34.101,315.9
9.603,33.558,329.4
8.151,23.253,311.2
8.722,27.083,325
8.721,27.074,349.1
8.72,27.065,324.8
8.429,25.027,326
8.428,25.017,327
9.599,33.553,325.4
8.744,27.107,327.5
8.743,27.098,325.1
9.156,30.016,322.9
9.154,30.005,320.2
8.718,26.799,323.9
9.63,33.486,324.8
9.896,35.514,328.7
8.546,25.49,333.8
8.544,25.48,321.5
8.756,26.876,324.7
8.744,26.786,325.2
8.776,26.883,339.4
9.893,35.507,328
8.786,26.884,326.8
8.565,25.313,351.2
8.564,25.303,359.9
9.59,32.739,320.1
8.577,25.331,329.4
8.576,25.321,331.4
8.574,25.311,365.7
8.573,25.302,334.3
8.567,25.263,319.9
8.655,25.795,323.7
8.458,24.478,339.2
8.457,24.467,348.5
8.466,24.466,326.9
8.492,24.57,318.8
9.22,29.584,326.7
8.633,25.451,323.1
9.845,34.238,318.9
9.237,29.637,324.5
8.548,24.816,320.8
8.423,23.976,312.2
8.181,22.393,312
9.713,33.102,318
8.558,24.815,318.3
8.507,24.405,314.4
8.501,24.362,323.2
8.499,24.351,320.5
9.835,34.235,319.2
8.502,24.356,325.6
9.712,33.097,318.8
8.719,25.732,324.5
8.56,24.672,331.1
8.558,24.662,340.9
8.452,23.966,311.5
8.576,24.712,319.4
8.574,24.702,324.3
8.573,24.691,340.3
8.571,24.681,353.8
8.582,24.69,333.7
8.581,24.679,323.5
9.097,28.11,322.9
8.89,26.651,338.6
8.889,26.642,330.5
8.726,25.528,326.5
8.558,24.402,318.2
8.954,27.036,327.4
8.9,26.659,323.9
8.899,26.65,327.5
8.7,25.286,330.1
8.693,25.178,316
8.72,25.293,333.3
8.73,25.246,369.1
8.984,26.915,328.9
8.757,25.301,327.7
8.756,25.291,357.8
8.485,23.383,316.3
8.483,23.37,317
8.95,26.424,327.7
8.821,25.478,345.3
8.758,25.05,336.7
8.756,25.04,321.9
8.767,25.049,317.2
10.206,35.55,318.6
8.994,26.538,321.6
8.791,25.146,319.8
9.413,29.436,329.1
9.313,28.609,331.4
9.37,28.953,342.2
9.366,28.923,340.8
9.364,28.913,321.5
9.115,27.129,325
10.215,35.544,320.1
9.377,28.932,324.9
9.375,28.922,332.5
9.366,28.852,323.4
9.382,28.901,328.9
9.38,28.891,330.8
9.66,30.89,320.9
9.391,28.899,325.7
9.39,28.889,333.7
10.042,33.644,322.1
8.746,24.295,320.3
10.038,33.637,326.9
9.136,26.752,323
9.936,32.687,322
9.701,30.745,325.2
9.566,29.722,339.4
9.712,30.744,342
9.173,26.82,323.8
9.696,30.464,330.2
9.178,26.663,334.9
9.177,26.654,336.3
9.185,26.653,325.3
10.497,36.453,316.8
10.03,32.731,319.1
9.499,28.69,325.3
9.497,28.68,328.7
10.031,32.725,323.2
9.581,28.942,371.6
9.302,26.951,332.1
8.912,24.301,318.7
9.31,26.95,325.5
9.694,29.62,363.8
8.857,23.808,331.8
9.065,25.136,321.6
8.985,24.592,321.6
8.994,24.591,329.5
9.837,30.382,323.2
8.879,23.679,326.7
9.904,30.811,328.9
9.917,30.823,332.7
9.888,30.604,341.1
9.886,30.591,342.5
9.66,28.914,320.9
8.97,24.14,322.3
9.9,30.615,327.8
9.898,30.602,324
9.671,28.922,321.8
9.396,26.839,324.7
9.113,24.899,338
8.983,24.025,324.2
9.405,26.838,333.4
9.404,26.829,330.1
9.846,29.911,359.4
9.704,28.887,327.4
9.703,28.877,356.9
9.45,27.088,342.5
9.449,27.079,331.7
9.448,27.07,332.1
9.846,29.917,343.4
9.708,28.881,344.6
9.707,28.871,327.4
9.457,27.072,321.5
9.18,25.117,338.5
9.179,25.107,326.9
9.599,27.944,336.8
9.597,27.935,328.1
10.104,31.654,326.5
9.582,27.758,323.8
9.061,24.198,323.8
8.983,23.693,328.1
9.99,30.688,322.6
9.988,30.675,331.8
10.334,33.283,322.8
9.584,27.58,325.5
9.583,27.571,326.3
9.103,24.281,331.2
10.431,33.725,327.1
10.325,32.903,338.5
10.323,32.884,332.9
10.444,33.724,343
10.441,33.701,334.4
10.231,32.087,333
10.035,30.63,330.1
10.034,30.617,328.6
9.81,28.99,334.5
10.031,30.624,330.3
10.327,32.896,343.5
10.114,31.185,348.4
10.112,31.171,351.4
10.108,31.143,327.3
9.677,27.841,328.2
9.55,26.942,329.4
9.49,26.528,329.4
9.489,26.519,337.9
10.408,33.35,328.8
10.406,33.329,325.4
9.686,27.84,325.5
9.685,27.831,322.9
10.424,33.264,324
9.704,27.837,333.9
9.703,27.828,333.9
9.365,25.485,325
9.314,25.139,337.9
9.313,25.13,360.7
10.437,33.263,327
10.138,30.943,328.1
9.718,27.873,332.5
9.717,27.864,326.5
9.713,27.836,346.3
10.143,30.902,352.8
9.334,25.146,338.9
9.333,25.137,331.1
9.228,24.429,326.5
10.249,31.612,332.6
10.166,30.995,333.7
8.309,18.503,312.8
9.487,26.065,331
10.248,31.622,326.2
10.246,31.607,327.5
8.305,18.499,315.9
10.507,33.311,335.1
8.481,19.358,312.9
9.808,27.797,323.2
9.323,24.451,330.8
9.266,24.076,328.4
8.956,21.902,355.3
8.954,21.887,320.4
10.127,29.871,326.7
8.956,21.912,339.8
8.953,21.896,345.6
10.161,30.056,330.1
9.852,27.709,333
9.85,27.7,347.8
9.849,27.691,375.9
10.821,35.155,318.4
10.536,32.798,322.7
10.405,31.767,329.4
10.836,35.153,320.6
10.423,31.813,328.8
10.417,31.766,328.7
9.732,26.737,343.6
9.265,23.594,328.5
9.264,23.582,337.8
8.817,20.752,317.1
8.814,20.733,318.9
9.754,26.762,331.6
9.752,26.753,333.4
9.027,21.916,354.2
9.025,21.9,345.8
10.739,33.992,337
8.568,18.965,314.1
10.753,33.99,327.7
9.226,23.061,354
9.224,23.048,324.4
9.158,22.611,315.1
10.342,30.829,331.4
9.938,27.804,339.1
9.233,23.068,342.3
9.231,23.055,341.2
9.159,22.606,319.5
8.44,18.311,315.3
10.743,33.986,337
10.608,32.861,324.6
9.955,27.858,328.9
9.243,23.066,320.7
8.568,18.96,313.2
10.519,32.041,332.1
10.211,29.59,331.9
10.622,32.668,325.6
10.62,32.649,343.6
9.275,23.061,318.1
9.314,23.247,335.2
10.652,32.702,331.4
9.325,23.246,324.9
9.323,23.233,334
9.17,22.242,324.3
9.167,22.227,318.5
9.335,23.244,353.1
9.333,23.232,348.9
10.478,31.19,330.1
9.317,23.054,327.5
8.906,20.407,320
10.657,32.713,327.4
9.324,23.124,321.4
10.479,31.183,339.5
10.492,31.196,330.1
10.491,31.181,338.1
9.698,25.429,325.3
9.335,23.058,325.4
8.904,20.401,323.2
9.186,22.05,347.8
9.183,22.035,344.6
10.85,33.871,332
10.351,29.946,333.8
9.2,22.063,325
9.195,22.033,333.8
9.16,21.818,323.2
11.021,35.179,320.2
8.953,20.455,327
9.083,21.184,324
10.917,34.078,322.1
10.407,30.131,331.1
9.233,21.98,323.3
10.504,30.693,328.9
10.921,34.072,324.1
10.509,30.7,326.7
10.497,30.608,354.5
10.308,29.093,327.7
9.522,23.666,328.6
9.257,21.924,337.2
11.143,35.596,320.2
10.828,32.959,336.4
10.826,32.939,337.7
9.229,21.672,323.6
10.841,32.957,340.9
10.839,32.937,336
9.296,21.87,326.4
9.274,21.73,319
11.082,34.567,320.9
11.079,34.541,319.3
9.31,21.884,340.3
9.307,21.869,331.2
10.779,32.079,327.1
9.272,21.565,370.2
10.072,26.855,336.9
10.07,26.846,346.9
10.082,26.863,331.1
10.081,26.854,334
9.968,26.077,342.7
11.084,34.559,321.4
10.786,32.071,328
9.279,21.557,384
10.812,32.085,343.9
9.53,22.988,335.9
9.528,22.975,335.6
9.384,22.067,320.8
9.382,22.052,318.2
9.367,21.883,328.9
9.314,21.551,326.5
9.311,21.535,324.5
10.626,30.479,332
10.637,30.477,338.6
9.146,20.347,322.3
9.162,20.365,317.6
9.159,20.345,318.6
10.491,29.254,344.4
9.159,20.361,327.2
9.156,20.341,322
9.058,19.762,315.4
9.418,21.854,337.4
9.435,21.883,321.8
9.432,21.867,331.7
10.819,31.251,336.1
10.817,31.236,329.5
10.78,30.953,331.1
10.893,31.736,334.9
9.25,20.346,321.1
9.224,20.181,326.6
10.067,25.624,328.4
9.24,20.199,321.7
9.237,20.179,325.4
9.252,20.359,317.4
9.224,20.195,328.8
9.221,20.174,322.4
9.237,20.193,326
9.234,20.172,320.6
10.721,29.893,353
10.72,29.882,355.5
10.608,29.053,329.8
9.182,19.616,318.1
9.178,19.593,320.7
10.934,31.425,339.1
10.932,31.41,337.8
9.087,18.867,321.2
9.092,18.888,314.8
10.723,29.38,361.6
9.809,23.08,347.4
9.808,23.068,341.5
9.82,23.079,337.6
9.818,23.066,344.5
9.485,20.979,315
10.668,28.827,366.7
10.667,28.817,339.4
10.679,28.836,335.9
10.678,28.826,388
10.676,28.816,386.2
11.035,31.33,327.1
10.956,30.654,345.9
10.954,30.641,338.9
10.95,30.648,329.7
10.961,30.646,345.3
10.282,25.639,340.3
10.281,25.63,360.4
9.396,20.046,317.9
9.41,20.044,316.6
9.406,20.023,316.3
10.954,30.344,331.2
10.952,30.331,333.7
10.963,30.33,333.4
9.581,20.844,315.1
9.466,20.056,320.3
10.877,29.464,332.6
9.947,23.026,323.3
9.492,20.051,324.8
9.488,20.047,324.8
9.696,21.219,321.7
10.482,26.257,346.9
9.918,22.532,347.4
9.929,22.53,338.9
9.411,19.341,319.9
9.642,20.657,322.8
9.896,22.178,320.7
9.894,22.164,322.9
9.657,20.674,334.7
9.654,20.655,337.1
9.755,21.209,345.4
9.477,19.477,315.5
9.752,21.22,344.3
9.749,21.203,327.1
9.659,20.667,337
9.656,20.648,327.6
11.046,29.884,338
9.473,19.494,314.4
11.094,30.172,338.2
9.921,22.108,318.1
11.106,30.183,329.7
11.104,30.171,337.6
9.785,21.197,352.4
9.826,21.379,323.4
9.875,21.455,331.2
10.536,25.673,334.3
10.534,25.664,343.1
10.03,22.144,346.7
